y_true,y_score
1,0.557963407796643
1,0.5944734711288092
1,0.5910301397059047
1,0.5042882920511176
1,0.5877501435298438
1,0.5594906388891023
1,0.26389989371438627
1,0.3639166694250597
1,0.4785444185248093
1,0.33582193510805347
1,0.5631099953370793
1,0.5001265364842614
1,0.526986936057351
1,0.4774155187812421
1,0.6857494308994578
1,0.44643026942520353
1,0.6339046457908691
1,0.5017747447655487
1,0.644631319125446
1,0.33832619152307875
1,0.2959087754522192
1,0.5180111768284633
1,0.5067846399902908
1,0.33718418145841433
1,0.5375004657857744
1,0.6801471944004821
1,0.7497721803839342
1,0.4748032744409045
1,0.5094718226553191
1,0.565922231732179
1,0.5242797956099904
1,0.6406845622662818
1,0.4896531873644539
1,0.7658253226312408
1,0.6680731669500188
1,0.3315594829544925
1,0.5578775509611804
1,0.7008887218205336
1,0.5068371276928582
1,0.7328837416782099
1,0.6758221748145758
1,0.440831352586025
1,0.5425935581830038
1,0.592225967384255
1,0.606933616753674
1,0.6138919478457552
1,0.4637893542475523
1,0.5885322956194169
1,0.44700189908885757
1,0.5783814834224681
1,0.567068321412622
1,0.7285470874891768
1,0.5271073345153686
1,0.42823626650905
1,0.7158017268990917
1,0.617780899601068
1,0.38409552205965
1,0.5039231976348364
1,0.5540432468453547
1,0.6224513034538774
1,0.32172631483235725
1,0.558567027227057
1,0.3286260321402326
1,0.6549976053258291
1,0.5070464519859478
1,0.7456467918206681
1,0.5012223896858811
1,0.5635456745423629
1,0.622824459382138
1,0.5245651902588827
1,0.5251692281199257
1,0.4353338421102559
1,0.4986065954813178
1,0.29405973168397903
1,0.6196625218577502
1,0.5558336767282006
1,0.601336855486609
1,0.41754236719366855
1,0.47340148847452596
1,0.5787679865901915
1,0.5842469298817711
1,0.5299357745949358
1,0.6728140997121643
1,0.7135125151306891
1,0.5351856718648459
1,0.6728365946325894
1,0.5228415199548759
1,0.41221592177752897
1,0.5273169217129002
1,0.5800902192497194
1,0.6403604192692062
1,0.5158252082130804
1,0.5603826782252787
1,0.5178266956735778
1,0.35941657171517655
1,0.25192313915506437
1,0.6332258975336806
1,0.3783743284133079
1,0.6537830865088643
1,0.3709447718369419
1,0.4925123055305006
